"","pb","altitude","aspect1","preciptn","roughness1","slope","tempAvg","tempMin"
"3605",1,NA,NA,NA,NA,NA,NA,NA
"3606",1,NA,NA,NA,NA,NA,NA,NA
"3607",1,NA,NA,NA,NA,NA,NA,NA
"3608",1,NA,NA,NA,NA,NA,NA,NA
"3609",1,NA,NA,NA,NA,NA,NA,NA
"3610",1,NA,NA,NA,NA,NA,NA,NA
"3611",1,NA,NA,NA,NA,NA,NA,NA
"3612",1,NA,NA,NA,NA,NA,NA,NA
"3613",1,NA,NA,NA,NA,NA,NA,NA
"3614",1,NA,NA,NA,NA,NA,NA,NA
"3615",1,NA,NA,NA,NA,NA,NA,NA
"3616",1,NA,NA,NA,NA,NA,NA,NA
"3617",1,NA,NA,NA,NA,NA,NA,NA
"3618",1,NA,NA,NA,NA,NA,NA,NA
"3619",1,NA,NA,NA,NA,NA,NA,NA
"3620",1,NA,NA,NA,NA,NA,NA,NA
"3621",1,NA,NA,NA,NA,NA,NA,NA
"3622",1,NA,NA,NA,NA,NA,NA,NA
"3623",1,NA,NA,NA,NA,NA,NA,NA
"3624",1,NA,NA,NA,NA,NA,NA,NA
"3625",1,136,348.524475097656,152,296,1221416.375,249,204
"3626",1,NA,NA,NA,NA,NA,NA,NA
"3627",1,NA,NA,NA,NA,NA,NA,NA
"3628",1,NA,NA,NA,NA,NA,NA,NA
"3629",1,NA,NA,NA,NA,NA,NA,NA
"3630",1,NA,NA,NA,NA,NA,NA,NA
"3631",1,NA,NA,NA,NA,NA,NA,NA
"3632",1,NA,NA,NA,NA,NA,NA,NA
"3633",1,NA,NA,NA,NA,NA,NA,NA
"3634",1,NA,NA,NA,NA,NA,NA,NA
"3635",1,NA,NA,NA,NA,NA,NA,NA
"3636",1,NA,NA,NA,NA,NA,NA,NA
"3637",1,NA,NA,NA,NA,NA,NA,NA
"3638",1,NA,NA,NA,NA,NA,NA,NA
"3639",1,NA,NA,NA,NA,NA,NA,NA
"3640",1,NA,NA,NA,NA,NA,NA,NA
"3641",1,NA,NA,NA,NA,NA,NA,NA
"3642",1,NA,NA,NA,NA,NA,NA,NA
"3643",1,NA,NA,NA,NA,NA,NA,NA
"3644",1,NA,NA,NA,NA,NA,NA,NA
"3645",1,NA,NA,NA,NA,NA,NA,NA
"3646",1,NA,NA,NA,NA,NA,NA,NA
"3647",1,NA,NA,NA,NA,NA,NA,NA
"3648",1,NA,NA,NA,NA,NA,NA,NA
"3649",1,NA,NA,NA,NA,NA,NA,NA
"3650",1,NA,NA,NA,NA,NA,NA,NA
"3651",1,NA,NA,NA,NA,NA,NA,NA
"3652",1,NA,NA,NA,NA,NA,NA,NA
"3653",1,NA,NA,NA,NA,NA,NA,NA
"3654",1,NA,NA,NA,NA,NA,NA,NA
"3655",1,8,NA,40,NA,NA,269,215
"3656",1,NA,NA,NA,NA,NA,NA,NA
"3657",1,NA,NA,NA,NA,NA,NA,NA
"3658",1,NA,NA,NA,NA,NA,NA,NA
"3659",1,NA,NA,NA,NA,NA,NA,NA
"3660",1,33,347.822875976562,279,160,583120.0625,258,220
"3661",1,NA,NA,NA,NA,NA,NA,NA
"3662",1,NA,NA,NA,NA,NA,NA,NA
"3663",1,NA,NA,NA,NA,NA,NA,NA
"3664",1,NA,NA,NA,NA,NA,NA,NA
"3665",1,33,347.822875976562,279,160,583120.0625,258,220
"3666",1,NA,NA,NA,NA,NA,NA,NA
"3667",1,NA,NA,NA,NA,NA,NA,NA
"3668",1,NA,NA,NA,NA,NA,NA,NA
"3669",1,NA,NA,NA,NA,NA,NA,NA
"3670",1,159,250.529693603516,179,96,315014.28125,243,201
"3671",1,NA,NA,NA,NA,NA,NA,NA
"3672",1,NA,NA,NA,NA,NA,NA,NA
"3673",1,NA,NA,NA,NA,NA,NA,NA
"3674",1,NA,NA,NA,NA,NA,NA,NA
"3675",1,NA,NA,NA,NA,NA,NA,NA
"3676",1,NA,NA,NA,NA,NA,NA,NA
"3677",1,NA,NA,NA,NA,NA,NA,NA
"3678",1,NA,NA,NA,NA,NA,NA,NA
"3679",1,NA,NA,NA,NA,NA,NA,NA
"3680",1,NA,NA,NA,NA,NA,NA,NA
"3681",1,NA,NA,NA,NA,NA,NA,NA
"3682",1,NA,NA,NA,NA,NA,NA,NA
"3683",1,NA,NA,NA,NA,NA,NA,NA
"3684",1,NA,NA,NA,NA,NA,NA,NA
"3685",1,NA,NA,NA,NA,NA,NA,NA
"3686",1,NA,NA,NA,NA,NA,NA,NA
"3687",1,NA,NA,NA,NA,NA,NA,NA
"3688",1,NA,NA,NA,NA,NA,NA,NA
"3689",1,NA,NA,NA,NA,NA,NA,NA
"3690",1,NA,NA,NA,NA,NA,NA,NA
"3691",1,NA,NA,NA,NA,NA,NA,NA
"3692",1,NA,NA,NA,NA,NA,NA,NA
"3693",1,NA,NA,NA,NA,NA,NA,NA
"3694",1,NA,NA,NA,NA,NA,NA,NA
"3695",1,NA,NA,NA,NA,NA,NA,NA
"3696",1,NA,NA,NA,NA,NA,NA,NA
"3697",1,NA,NA,NA,NA,NA,NA,NA
"3698",1,NA,NA,NA,NA,NA,NA,NA
"3699",1,NA,NA,NA,NA,NA,NA,NA
"3700",1,NA,NA,NA,NA,NA,NA,NA
"3701",1,NA,NA,NA,NA,NA,NA,NA
"3702",1,NA,NA,NA,NA,NA,NA,NA
"3703",1,NA,NA,NA,NA,NA,NA,NA
"3704",1,NA,NA,NA,NA,NA,NA,NA
"3705",1,NA,NA,NA,NA,NA,NA,NA
"3706",1,NA,NA,NA,NA,NA,NA,NA
"3707",1,NA,NA,NA,NA,NA,NA,NA
"3708",1,NA,NA,NA,NA,NA,NA,NA
"3709",1,NA,NA,NA,NA,NA,NA,NA
"3710",1,NA,NA,NA,NA,NA,NA,NA
"3711",1,NA,NA,NA,NA,NA,NA,NA
"3712",1,NA,NA,NA,NA,NA,NA,NA
"3713",1,NA,NA,NA,NA,NA,NA,NA
"3714",1,NA,NA,NA,NA,NA,NA,NA
"3715",1,NA,NA,NA,NA,NA,NA,NA
"3716",1,NA,NA,NA,NA,NA,NA,NA
"3717",1,NA,NA,NA,NA,NA,NA,NA
"3718",1,NA,NA,NA,NA,NA,NA,NA
"3719",1,NA,NA,NA,NA,NA,NA,NA
"3720",1,NA,NA,NA,NA,NA,NA,NA
"3721",1,NA,NA,NA,NA,NA,NA,NA
"3722",1,NA,NA,NA,NA,NA,NA,NA
"3723",1,NA,NA,NA,NA,NA,NA,NA
"3724",1,NA,NA,NA,NA,NA,NA,NA
"3725",1,NA,NA,NA,NA,NA,NA,NA
"3726",1,NA,NA,NA,NA,NA,NA,NA
"3727",1,NA,NA,NA,NA,NA,NA,NA
"3728",1,NA,NA,NA,NA,NA,NA,NA
"3729",1,NA,NA,NA,NA,NA,NA,NA
"3730",1,NA,NA,NA,NA,NA,NA,NA
"3731",1,NA,NA,NA,NA,NA,NA,NA
"3732",1,NA,NA,NA,NA,NA,NA,NA
"3733",1,NA,NA,NA,NA,NA,NA,NA
"3734",1,NA,NA,NA,NA,NA,NA,NA
"3735",1,NA,NA,NA,NA,NA,NA,NA
"3736",1,NA,NA,NA,NA,NA,NA,NA
"3737",1,NA,NA,NA,NA,NA,NA,NA
"3738",1,NA,NA,NA,NA,NA,NA,NA
"3739",1,NA,NA,NA,NA,NA,NA,NA
"3740",1,NA,NA,NA,NA,NA,NA,NA
"3741",1,NA,NA,NA,NA,NA,NA,NA
"3742",1,NA,NA,NA,NA,NA,NA,NA
"3743",1,NA,NA,NA,NA,NA,NA,NA
"3744",1,NA,NA,NA,NA,NA,NA,NA
"3745",1,NA,NA,NA,NA,NA,NA,NA
"3746",1,NA,NA,NA,NA,NA,NA,NA
"3747",1,NA,NA,NA,NA,NA,NA,NA
"3748",1,NA,NA,NA,NA,NA,NA,NA
"3749",1,NA,NA,NA,NA,NA,NA,NA
"3750",1,NA,NA,NA,NA,NA,NA,NA
"3751",1,NA,NA,NA,NA,NA,NA,NA
"3752",1,257,318.366455078125,119,75,108374.3515625,251,202
"3753",1,NA,NA,NA,NA,NA,NA,NA
"3754",1,NA,NA,NA,NA,NA,NA,NA
"3755",1,NA,NA,NA,NA,NA,NA,NA
"3756",1,NA,NA,NA,NA,NA,NA,NA
"3757",1,NA,NA,NA,NA,NA,NA,NA
"3758",1,NA,NA,NA,NA,NA,NA,NA
"3759",1,NA,NA,NA,NA,NA,NA,NA
"3760",1,NA,NA,NA,NA,NA,NA,NA
"3761",1,257,318.366455078125,119,75,108374.3515625,251,202
"3762",1,NA,NA,NA,NA,NA,NA,NA
"3763",1,24,84.8055725097656,173,24,115976.2890625,270,218
"3764",1,NA,NA,NA,NA,NA,NA,NA
"3765",1,NA,NA,NA,NA,NA,NA,NA
"3766",1,NA,NA,NA,NA,NA,NA,NA
"3767",1,NA,NA,NA,NA,NA,NA,NA
"3768",1,NA,NA,NA,NA,NA,NA,NA
"3769",1,NA,NA,NA,NA,NA,NA,NA
"3770",1,NA,NA,NA,NA,NA,NA,NA
"3771",1,NA,NA,NA,NA,NA,NA,NA
"3772",1,NA,NA,NA,NA,NA,NA,NA
"3773",1,NA,NA,NA,NA,NA,NA,NA
"3774",1,NA,NA,NA,NA,NA,NA,NA
"3775",1,NA,NA,NA,NA,NA,NA,NA
"3776",1,NA,NA,NA,NA,NA,NA,NA
"3777",1,NA,NA,NA,NA,NA,NA,NA
"3778",1,NA,NA,NA,NA,NA,NA,NA
"3779",1,NA,NA,NA,NA,NA,NA,NA
"3780",1,257,318.366455078125,119,75,108374.3515625,251,202
"3781",1,NA,NA,NA,NA,NA,NA,NA
"3782",1,NA,NA,NA,NA,NA,NA,NA
"3783",1,NA,NA,NA,NA,NA,NA,NA
"3784",1,NA,NA,NA,NA,NA,NA,NA
"3785",1,NA,NA,NA,NA,NA,NA,NA
"3786",1,NA,NA,NA,NA,NA,NA,NA
"3787",1,NA,NA,NA,NA,NA,NA,NA
"3788",1,NA,NA,NA,NA,NA,NA,NA
"3789",1,NA,NA,NA,NA,NA,NA,NA
"3790",1,NA,NA,NA,NA,NA,NA,NA
"3791",1,NA,NA,NA,NA,NA,NA,NA
"3792",1,NA,NA,NA,NA,NA,NA,NA
"3793",1,NA,NA,NA,NA,NA,NA,NA
"3794",1,NA,NA,NA,NA,NA,NA,NA
"3795",1,257,318.366455078125,119,75,108374.3515625,251,202
"3796",1,NA,NA,NA,NA,NA,NA,NA
"3797",1,NA,NA,NA,NA,NA,NA,NA
"3798",1,NA,NA,NA,NA,NA,NA,NA
"3799",1,NA,NA,NA,NA,NA,NA,NA
"3800",1,NA,NA,NA,NA,NA,NA,NA
"3801",1,NA,NA,NA,NA,NA,NA,NA
"3802",1,NA,NA,NA,NA,NA,NA,NA
"3803",1,NA,NA,NA,NA,NA,NA,NA
"3804",1,NA,NA,NA,NA,NA,NA,NA
"3805",1,NA,NA,NA,NA,NA,NA,NA
"3806",1,NA,NA,NA,NA,NA,NA,NA
"3807",1,NA,NA,NA,NA,NA,NA,NA
"3808",1,NA,NA,NA,NA,NA,NA,NA
"3809",1,NA,NA,NA,NA,NA,NA,NA
"3810",1,NA,NA,NA,NA,NA,NA,NA
"3811",1,NA,NA,NA,NA,NA,NA,NA
"3812",1,NA,NA,NA,NA,NA,NA,NA
"3813",1,NA,NA,NA,NA,NA,NA,NA
"3814",1,NA,NA,NA,NA,NA,NA,NA
"3815",1,NA,NA,NA,NA,NA,NA,NA
"3816",1,NA,NA,NA,NA,NA,NA,NA
"3817",1,NA,NA,NA,NA,NA,NA,NA
"3818",1,NA,NA,NA,NA,NA,NA,NA
"3819",1,NA,NA,NA,NA,NA,NA,NA
"3820",1,NA,NA,NA,NA,NA,NA,NA
"3821",1,NA,NA,NA,NA,NA,NA,NA
"3822",1,NA,NA,NA,NA,NA,NA,NA
"3823",1,NA,NA,NA,NA,NA,NA,NA
"3824",1,NA,NA,NA,NA,NA,NA,NA
"3825",1,NA,NA,NA,NA,NA,NA,NA
"3826",1,NA,NA,NA,NA,NA,NA,NA
"3827",1,NA,NA,NA,NA,NA,NA,NA
"3828",1,NA,NA,NA,NA,NA,NA,NA
"3829",1,NA,NA,NA,NA,NA,NA,NA
"3830",1,NA,NA,NA,NA,NA,NA,NA
"3831",1,NA,NA,NA,NA,NA,NA,NA
"3832",1,NA,NA,NA,NA,NA,NA,NA
"3833",1,NA,NA,NA,NA,NA,NA,NA
"3834",1,NA,NA,NA,NA,NA,NA,NA
"3835",1,NA,NA,NA,NA,NA,NA,NA
"3836",1,NA,NA,NA,NA,NA,NA,NA
"3837",1,NA,NA,NA,NA,NA,NA,NA
"3838",1,159,250.529693603516,179,96,315014.28125,243,201
"3839",1,NA,NA,NA,NA,NA,NA,NA
"3840",1,NA,NA,NA,NA,NA,NA,NA
"3841",1,NA,NA,NA,NA,NA,NA,NA
"3842",1,NA,NA,NA,NA,NA,NA,NA
"3843",1,NA,NA,NA,NA,NA,NA,NA
"3844",1,NA,NA,NA,NA,NA,NA,NA
"3845",1,NA,NA,NA,NA,NA,NA,NA
"3846",1,NA,NA,NA,NA,NA,NA,NA
"3847",1,NA,NA,NA,NA,NA,NA,NA
"3848",1,NA,NA,NA,NA,NA,NA,NA
"3849",1,NA,NA,NA,NA,NA,NA,NA
"3850",1,NA,NA,NA,NA,NA,NA,NA
"3851",1,NA,NA,NA,NA,NA,NA,NA
"3852",1,NA,NA,NA,NA,NA,NA,NA
"3853",1,NA,NA,NA,NA,NA,NA,NA
"3854",1,NA,NA,NA,NA,NA,NA,NA
"3855",1,NA,NA,NA,NA,NA,NA,NA
"3856",1,NA,NA,NA,NA,NA,NA,NA
"3857",1,NA,NA,NA,NA,NA,NA,NA
"3858",1,NA,NA,NA,NA,NA,NA,NA
"3859",1,NA,NA,NA,NA,NA,NA,NA
"3860",1,NA,NA,NA,NA,NA,NA,NA
"3861",1,NA,NA,NA,NA,NA,NA,NA
"3862",1,NA,NA,NA,NA,NA,NA,NA
"3863",1,NA,NA,NA,NA,NA,NA,NA
"3864",1,NA,NA,NA,NA,NA,NA,NA
"3865",1,NA,NA,NA,NA,NA,NA,NA
"3866",1,NA,NA,NA,NA,NA,NA,NA
"3867",1,NA,NA,NA,NA,NA,NA,NA
"3868",1,NA,NA,NA,NA,NA,NA,NA
"3869",1,NA,NA,NA,NA,NA,NA,NA
"3870",1,NA,NA,NA,NA,NA,NA,NA
"3871",1,NA,NA,NA,NA,NA,NA,NA
"3872",1,NA,NA,NA,NA,NA,NA,NA
"3873",1,NA,NA,NA,NA,NA,NA,NA
"3874",1,NA,NA,NA,NA,NA,NA,NA
"3875",1,NA,NA,NA,NA,NA,NA,NA
"3876",1,NA,NA,NA,NA,NA,NA,NA
"3877",1,NA,NA,NA,NA,NA,NA,NA
"3878",1,NA,NA,NA,NA,NA,NA,NA
"3879",1,NA,NA,NA,NA,NA,NA,NA
"3880",1,NA,NA,NA,NA,NA,NA,NA
"3881",1,NA,NA,NA,NA,NA,NA,NA
"3882",1,NA,NA,NA,NA,NA,NA,NA
"3883",1,NA,NA,NA,NA,NA,NA,NA
"3884",1,NA,NA,NA,NA,NA,NA,NA
"3885",1,NA,NA,NA,NA,NA,NA,NA
"3886",1,NA,NA,NA,NA,NA,NA,NA
"3887",1,NA,NA,NA,NA,NA,NA,NA
"3888",1,NA,NA,NA,NA,NA,NA,NA
"3889",1,NA,NA,NA,NA,NA,NA,NA
"3890",1,NA,NA,NA,NA,NA,NA,NA
"3891",1,NA,NA,NA,NA,NA,NA,NA
"3892",1,NA,NA,NA,NA,NA,NA,NA
"3893",1,NA,NA,NA,NA,NA,NA,NA
"3894",1,NA,NA,NA,NA,NA,NA,NA
"3895",1,NA,NA,NA,NA,NA,NA,NA
"3896",1,NA,NA,NA,NA,NA,NA,NA
"3897",1,NA,NA,NA,NA,NA,NA,NA
"3898",1,NA,NA,NA,NA,NA,NA,NA
"3899",1,NA,NA,NA,NA,NA,NA,NA
"3900",1,NA,NA,NA,NA,NA,NA,NA
"3901",1,NA,NA,NA,NA,NA,NA,NA
"3902",1,NA,NA,NA,NA,NA,NA,NA
"3903",1,NA,NA,NA,NA,NA,NA,NA
"3904",1,NA,NA,NA,NA,NA,NA,NA
"3905",1,NA,NA,NA,NA,NA,NA,NA
"3906",1,NA,NA,NA,NA,NA,NA,NA
"3907",1,NA,NA,NA,NA,NA,NA,NA
"3908",1,NA,NA,NA,NA,NA,NA,NA
"3909",1,NA,NA,NA,NA,NA,NA,NA
"3910",1,NA,NA,NA,NA,NA,NA,NA
"3911",1,NA,NA,NA,NA,NA,NA,NA
"3912",1,24,84.8055725097656,173,24,115976.2890625,270,218
"3913",1,NA,NA,NA,NA,NA,NA,NA
"3914",1,NA,NA,NA,NA,NA,NA,NA
"3915",1,NA,NA,NA,NA,NA,NA,NA
"3916",1,NA,NA,NA,NA,NA,NA,NA
"3917",1,NA,NA,NA,NA,NA,NA,NA
"3918",1,NA,NA,NA,NA,NA,NA,NA
"3919",1,NA,NA,NA,NA,NA,NA,NA
"3920",1,NA,NA,NA,NA,NA,NA,NA
"3921",1,NA,NA,NA,NA,NA,NA,NA
"3922",1,NA,NA,NA,NA,NA,NA,NA
"3923",1,NA,NA,NA,NA,NA,NA,NA
"3924",1,NA,NA,NA,NA,NA,NA,NA
"3925",1,NA,NA,NA,NA,NA,NA,NA
"3926",1,NA,NA,NA,NA,NA,NA,NA
"3927",1,NA,NA,NA,NA,NA,NA,NA
"3928",1,NA,NA,NA,NA,NA,NA,NA
"3929",1,NA,NA,NA,NA,NA,NA,NA
"3930",1,NA,NA,NA,NA,NA,NA,NA
"3931",1,NA,NA,NA,NA,NA,NA,NA
"3932",1,NA,NA,NA,NA,NA,NA,NA
"3933",1,NA,NA,NA,NA,NA,NA,NA
"3934",1,NA,NA,NA,NA,NA,NA,NA
"3935",1,NA,NA,NA,NA,NA,NA,NA
"3936",1,NA,NA,NA,NA,NA,NA,NA
"3937",1,NA,NA,NA,NA,NA,NA,NA
"3938",1,NA,NA,NA,NA,NA,NA,NA
"3939",1,NA,NA,NA,NA,NA,NA,NA
"3940",1,NA,NA,NA,NA,NA,NA,NA
"3941",1,NA,NA,NA,NA,NA,NA,NA
"3942",1,NA,NA,NA,NA,NA,NA,NA
"3943",1,NA,NA,NA,NA,NA,NA,NA
"3944",1,NA,NA,NA,NA,NA,NA,NA
"3945",1,NA,NA,NA,NA,NA,NA,NA
"3946",1,257,318.366455078125,119,75,108374.3515625,251,202
"3947",1,NA,NA,NA,NA,NA,NA,NA
"3948",1,NA,NA,NA,NA,NA,NA,NA
"3949",1,NA,NA,NA,NA,NA,NA,NA
"3950",1,NA,NA,NA,NA,NA,NA,NA
"3951",1,NA,NA,NA,NA,NA,NA,NA
"3952",1,NA,NA,NA,NA,NA,NA,NA
"3953",1,NA,NA,NA,NA,NA,NA,NA
"3954",1,NA,NA,NA,NA,NA,NA,NA
"3955",1,NA,NA,NA,NA,NA,NA,NA
"3956",1,NA,NA,NA,NA,NA,NA,NA
"3957",1,NA,NA,NA,NA,NA,NA,NA
"3958",1,NA,NA,NA,NA,NA,NA,NA
"3959",1,NA,NA,NA,NA,NA,NA,NA
"3960",1,NA,NA,NA,NA,NA,NA,NA
"3961",1,NA,NA,NA,NA,NA,NA,NA
"3962",1,NA,NA,NA,NA,NA,NA,NA
"3963",1,NA,NA,NA,NA,NA,NA,NA
"3964",1,NA,NA,NA,NA,NA,NA,NA
"3965",1,NA,NA,NA,NA,NA,NA,NA
"3966",1,NA,NA,NA,NA,NA,NA,NA
"3967",1,NA,NA,NA,NA,NA,NA,NA
"3968",1,NA,NA,NA,NA,NA,NA,NA
"3969",1,NA,NA,NA,NA,NA,NA,NA
"3970",1,NA,NA,NA,NA,NA,NA,NA
"3971",1,NA,NA,NA,NA,NA,NA,NA
"3972",1,NA,NA,NA,NA,NA,NA,NA
"3973",1,NA,NA,NA,NA,NA,NA,NA
"3974",1,NA,NA,NA,NA,NA,NA,NA
"3975",1,NA,NA,NA,NA,NA,NA,NA
"3976",1,NA,NA,NA,NA,NA,NA,NA
"3977",1,NA,NA,NA,NA,NA,NA,NA
"3978",1,NA,NA,NA,NA,NA,NA,NA
"3979",1,NA,NA,NA,NA,NA,NA,NA
"3980",1,NA,NA,NA,NA,NA,NA,NA
"3981",1,NA,NA,NA,NA,NA,NA,NA
"3982",1,NA,NA,NA,NA,NA,NA,NA
"3983",1,NA,NA,NA,NA,NA,NA,NA
"3984",1,NA,NA,NA,NA,NA,NA,NA
"3985",1,NA,NA,NA,NA,NA,NA,NA
"3986",1,NA,NA,NA,NA,NA,NA,NA
"3987",1,NA,NA,NA,NA,NA,NA,NA
"3988",1,NA,NA,NA,NA,NA,NA,NA
"3989",1,NA,NA,NA,NA,NA,NA,NA
"3990",1,NA,NA,NA,NA,NA,NA,NA
"3991",1,NA,NA,NA,NA,NA,NA,NA
"3992",1,NA,NA,NA,NA,NA,NA,NA
"3993",1,NA,NA,NA,NA,NA,NA,NA
"3994",1,NA,NA,NA,NA,NA,NA,NA
"3995",1,NA,NA,NA,NA,NA,NA,NA
"3996",1,NA,NA,NA,NA,NA,NA,NA
"3997",1,NA,NA,NA,NA,NA,NA,NA
"3998",1,NA,NA,NA,NA,NA,NA,NA
"3999",1,NA,NA,NA,NA,NA,NA,NA
"4000",1,NA,NA,NA,NA,NA,NA,NA
"4001",1,NA,NA,NA,NA,NA,NA,NA
"4002",1,NA,NA,NA,NA,NA,NA,NA
"4003",1,NA,NA,NA,NA,NA,NA,NA
"4004",1,NA,NA,NA,NA,NA,NA,NA
"4005",1,NA,NA,NA,NA,NA,NA,NA
"4006",1,NA,NA,NA,NA,NA,NA,NA
"4007",1,NA,NA,NA,NA,NA,NA,NA
"4008",1,NA,NA,NA,NA,NA,NA,NA
"4009",1,NA,NA,NA,NA,NA,NA,NA
"4010",1,NA,NA,NA,NA,NA,NA,NA
"4011",1,NA,NA,NA,NA,NA,NA,NA
"4012",1,NA,NA,NA,NA,NA,NA,NA
"4013",1,NA,NA,NA,NA,NA,NA,NA
"4014",1,257,318.366455078125,119,75,108374.3515625,251,202
"4015",1,257,318.366455078125,119,75,108374.3515625,251,202
"4016",1,NA,NA,NA,NA,NA,NA,NA
"4017",1,NA,NA,NA,NA,NA,NA,NA
"4018",1,NA,NA,NA,NA,NA,NA,NA
"4019",1,NA,NA,NA,NA,NA,NA,NA
"4020",1,NA,NA,NA,NA,NA,NA,NA
"4021",1,NA,NA,NA,NA,NA,NA,NA
"4022",1,NA,NA,NA,NA,NA,NA,NA
"4023",1,NA,NA,NA,NA,NA,NA,NA
"4024",1,NA,NA,NA,NA,NA,NA,NA
"4025",1,NA,NA,NA,NA,NA,NA,NA
"4026",1,NA,NA,NA,NA,NA,NA,NA
"4027",1,NA,NA,NA,NA,NA,NA,NA
"4028",1,NA,NA,NA,NA,NA,NA,NA
"4029",1,NA,NA,NA,NA,NA,NA,NA
"4030",1,NA,NA,NA,NA,NA,NA,NA
"4031",1,NA,NA,NA,NA,NA,NA,NA
"4032",1,NA,NA,NA,NA,NA,NA,NA
"4033",1,NA,NA,NA,NA,NA,NA,NA
"4034",1,NA,NA,NA,NA,NA,NA,NA
"4035",1,NA,NA,NA,NA,NA,NA,NA
"4036",1,NA,NA,NA,NA,NA,NA,NA
"4037",1,NA,NA,NA,NA,NA,NA,NA
"4038",1,NA,NA,NA,NA,NA,NA,NA
"4039",1,NA,NA,NA,NA,NA,NA,NA
"4040",1,NA,NA,NA,NA,NA,NA,NA
"4041",1,NA,NA,NA,NA,NA,NA,NA
"4042",1,NA,NA,NA,NA,NA,NA,NA
"4043",1,NA,NA,NA,NA,NA,NA,NA
"4044",1,NA,NA,NA,NA,NA,NA,NA
"4045",1,NA,NA,NA,NA,NA,NA,NA
"4046",1,NA,NA,NA,NA,NA,NA,NA
"4047",1,NA,NA,NA,NA,NA,NA,NA
"4048",1,NA,NA,NA,NA,NA,NA,NA
"4049",1,NA,NA,NA,NA,NA,NA,NA
"4050",1,NA,NA,NA,NA,NA,NA,NA
"4051",1,NA,NA,NA,NA,NA,NA,NA
"4052",1,NA,NA,NA,NA,NA,NA,NA
"4053",1,NA,NA,NA,NA,NA,NA,NA
"4054",1,NA,NA,NA,NA,NA,NA,NA
"4055",1,NA,NA,NA,NA,NA,NA,NA
"4056",1,NA,NA,NA,NA,NA,NA,NA
"4057",1,NA,NA,NA,NA,NA,NA,NA
"4058",1,NA,NA,NA,NA,NA,NA,NA
"4059",1,NA,NA,NA,NA,NA,NA,NA
"4060",1,NA,NA,NA,NA,NA,NA,NA
"4061",1,NA,NA,NA,NA,NA,NA,NA
"4062",1,NA,NA,NA,NA,NA,NA,NA
"4063",1,NA,NA,NA,NA,NA,NA,NA
"4064",1,NA,NA,NA,NA,NA,NA,NA
"4065",1,NA,NA,NA,NA,NA,NA,NA
"4066",1,NA,NA,NA,NA,NA,NA,NA
"4067",1,NA,NA,NA,NA,NA,NA,NA
"4068",1,NA,NA,NA,NA,NA,NA,NA
"4069",1,NA,NA,NA,NA,NA,NA,NA
"4070",1,NA,NA,NA,NA,NA,NA,NA
"4071",1,24,84.8055725097656,173,24,115976.2890625,270,218
"4072",1,NA,NA,NA,NA,NA,NA,NA
"4073",1,NA,NA,NA,NA,NA,NA,NA
"4074",1,NA,NA,NA,NA,NA,NA,NA
"4075",1,NA,NA,NA,NA,NA,NA,NA
"4076",1,NA,NA,NA,NA,NA,NA,NA
"4077",1,NA,NA,NA,NA,NA,NA,NA
"4078",1,NA,NA,NA,NA,NA,NA,NA
"4079",1,NA,NA,NA,NA,NA,NA,NA
"4080",1,NA,NA,NA,NA,NA,NA,NA
"4081",1,NA,NA,NA,NA,NA,NA,NA
"4082",1,NA,NA,NA,NA,NA,NA,NA
"4083",1,NA,NA,NA,NA,NA,NA,NA
"4084",1,NA,NA,NA,NA,NA,NA,NA
"4085",1,NA,NA,NA,NA,NA,NA,NA
"4086",1,NA,NA,NA,NA,NA,NA,NA
"4087",1,NA,NA,NA,NA,NA,NA,NA
"4088",1,NA,NA,NA,NA,NA,NA,NA
"4089",1,NA,NA,NA,NA,NA,NA,NA
"4090",1,NA,NA,NA,NA,NA,NA,NA
"4091",1,NA,NA,NA,NA,NA,NA,NA
"4092",1,NA,NA,NA,NA,NA,NA,NA
"4093",1,NA,NA,NA,NA,NA,NA,NA
"4094",1,NA,NA,NA,NA,NA,NA,NA
"4095",1,NA,NA,NA,NA,NA,NA,NA
"4096",1,NA,NA,NA,NA,NA,NA,NA
"4097",1,NA,NA,NA,NA,NA,NA,NA
"4098",1,NA,NA,NA,NA,NA,NA,NA
"4099",1,NA,NA,NA,NA,NA,NA,NA
"4100",1,NA,NA,NA,NA,NA,NA,NA
"4101",1,NA,NA,NA,NA,NA,NA,NA
"4102",1,NA,NA,NA,NA,NA,NA,NA
"4103",1,NA,NA,NA,NA,NA,NA,NA
"4104",1,NA,NA,NA,NA,NA,NA,NA
"4105",1,NA,NA,NA,NA,NA,NA,NA
"4106",1,NA,NA,NA,NA,NA,NA,NA
"4107",1,NA,NA,NA,NA,NA,NA,NA
"4108",1,NA,NA,NA,NA,NA,NA,NA
"4109",1,NA,NA,NA,NA,NA,NA,NA
"4110",1,NA,NA,NA,NA,NA,NA,NA
"4111",1,NA,NA,NA,NA,NA,NA,NA
"4112",1,136,348.524475097656,152,296,1221416.375,249,204
"4113",1,NA,NA,NA,NA,NA,NA,NA
"4114",1,NA,NA,NA,NA,NA,NA,NA
"4115",1,NA,NA,NA,NA,NA,NA,NA
"4116",1,NA,NA,NA,NA,NA,NA,NA
"4117",1,NA,NA,NA,NA,NA,NA,NA
"4118",1,NA,NA,NA,NA,NA,NA,NA
"4119",1,NA,NA,NA,NA,NA,NA,NA
