"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","latitude","longitude","morphotype","ObsYear","Decade","topographic_position_index","terrain_ruggedness_index","aspect","bathymetry_mean","current_direction","current_velocity","dissolvedO2","iron","nitrate","pH","phosphate","primaryprod","salinity","silicate","slope","temperature","substrate"
"3984",3984,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",80.6853333333333,15.5640833333333,"papillate",2022,2020,76.4583129882812,309.1875,325.074279785156,-596.222229003906,78.5609664916992,0.0798243209719658,298.572418212891,0.00112171773798764,10.4517955780029,8.05418491363525,0.737404942512512,0.0843458846211433,35.0469741821289,5.62061309814453,4.89519500732422,2.72424292564392,NA
"3985",3985,"","","Thenea","BESS-GS-2022","58G2","NCT",80.6853333333333,15.5640833333333,"massive",2022,2020,76.4583129882812,309.1875,325.074279785156,-596.222229003906,78.5609664916992,0.0798243209719658,298.572418212891,0.00112171773798764,10.4517955780029,8.05418491363525,0.737404942512512,0.0843458846211433,35.0469741821289,5.62061309814453,4.89519500732422,2.72424292564392,NA
"3986",3986,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",81.0030833333333,22.3044999999999,"papillate",2022,2020,-4.89583587646484,11.6041641235352,7.90033340454102,-172.91667175293,65.938362121582,0.0319473221898079,300.364807128906,0.00169676565565169,10.0600519180298,8.06987953186035,0.71198832988739,0.0755206570029259,35.0343627929688,5.2573766708374,0.158355593681335,1.93157315254211,NA
"3987",3987,"","","Thenea","BESS-GS-2022","58G2","NCT",81.0030833333333,22.3044999999999,"massive",2022,2020,-4.89583587646484,11.6041641235352,7.90033340454102,-172.91667175293,65.938362121582,0.0319473221898079,300.364807128906,0.00169676565565169,10.0600519180298,8.06987953186035,0.71198832988739,0.0755206570029259,35.0343627929688,5.2573766708374,0.158355593681335,1.93157315254211,NA
"3988",3988,"","","Craniella cranium","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3989",3989,"","","Craniella cranium","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3990",3990,"","","Geodia macandrewii","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3991",3991,"","","Geodia hentscheli","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3992",3992,"","","Geodia barretti","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3993",3993,"","","Geodia phlegraei","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3994",3994,"","","Geodia hentscheli","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3995",3995,"","","Geodia macandrewii","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3996",3996,"","","Mycale (Mycale) lingua","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3997",3997,"","","Mycale (Mycale) lingua","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3998",3998,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"papillate",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"3999",3999,"","","Polymastia hemisphaerica","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"papillate",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4000",4000,"","","Polymastia arctica","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"papillate",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4001",4001,"","","Polymastia hemisphaerica","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"papillate",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4002",4002,"","","Polymastia arctica","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"papillate",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4003",4003,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"papillate",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4004",4004,"","","Stelletta rhaphidiophora","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4005",4005,"","","Thenea","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4006",4006,"","","Thenea","BESS-GS-2022","58G2","NCT",81.3908333333333,23.0485,"massive",2022,2020,-13.8750114440918,78.1666717529297,333.540985107422,-378.333343505859,73.6622924804688,0.0653661116957664,299.110900878906,0.000991283217445016,10.3684511184692,8.06188678741455,0.73310798406601,0.0578752905130386,35.0493965148926,5.50621271133423,1.18575167655945,2.87532186508179,NA
"4007",4007,"","","Craniella cranium","BESS-GS-2022","58G2","NCT",81.104092225,25.3533610583333,"massive",2022,2020,-1.03471946716309,3.81250190734863,63.824893951416,-196.58332824707,134.686370849609,0.0488019846379757,300.140991210938,0.00181380286812782,10.1147298812866,8.06885147094727,0.715801596641541,0.0689973011612892,35.0367736816406,5.30718421936035,0.10351774096489,2.28530979156494,NA
"4008",4008,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",81.104092225,25.3533610583333,"papillate",2022,2020,-1.03471946716309,3.81250190734863,63.824893951416,-196.58332824707,134.686370849609,0.0488019846379757,300.140991210938,0.00181380286812782,10.1147298812866,8.06885147094727,0.715801596641541,0.0689973011612892,35.0367736816406,5.30718421936035,0.10351774096489,2.28530979156494,NA
"4009",4009,"","","Polymastia","BESS-GS-2022","58G2","NCT",81.104092225,25.3533610583333,"papillate",2022,2020,-1.03471946716309,3.81250190734863,63.824893951416,-196.58332824707,134.686370849609,0.0488019846379757,300.140991210938,0.00181380286812782,10.1147298812866,8.06885147094727,0.715801596641541,0.0689973011612892,35.0367736816406,5.30718421936035,0.10351774096489,2.28530979156494,NA
"4010",4010,"","","Stelletta rhaphidiophora","BESS-GS-2022","58G2","NCT",81.104092225,25.3533610583333,"massive",2022,2020,-1.03471946716309,3.81250190734863,63.824893951416,-196.58332824707,134.686370849609,0.0488019846379757,300.140991210938,0.00181380286812782,10.1147298812866,8.06885147094727,0.715801596641541,0.0689973011612892,35.0367736816406,5.30718421936035,0.10351774096489,2.28530979156494,NA
"4011",4011,"","","Thenea","BESS-GS-2022","58G2","NCT",81.104092225,25.3533610583333,"massive",2022,2020,-1.03471946716309,3.81250190734863,63.824893951416,-196.58332824707,134.686370849609,0.0488019846379757,300.140991210938,0.00181380286812782,10.1147298812866,8.06885147094727,0.715801596641541,0.0689973011612892,35.0367736816406,5.30718421936035,0.10351774096489,2.28530979156494,NA
"4012",4012,"","","Craniella cranium","BESS-GS-2022","58G2","NCT",81.048376125,27.8304263166666,"massive",2022,2020,0.0381965637207031,0.656251907348633,156.999572753906,-73.3888854980469,165.217666625977,0.0200066771358252,305.476501464844,0.000948279688600451,9.78773593902588,8.07758808135986,0.694954872131348,0.137181207537651,34.9680862426758,5.08502006530762,0.00762283243238926,2.69784808158875,NA
"4013",4013,"","","Polymastia thielei","BESS-GS-2022","58G2","NCT",81.1081542,29.670291925,"papillate",2022,2020,-0.885417938232422,17.8437461853027,268.041046142578,-244.944442749023,7.45746469497681,0.0273156426846981,299.121154785156,0.001550636254251,10.2284688949585,8.06695556640625,0.722340703010559,0.0551467537879944,35.0090751647949,5.38042688369751,1.44920873641968,2.00912547111511,NA
"4014",4014,"","","Polymastia thielei","BESS-GS-2022","58G2","NCT",81.1081542,29.670291925,"papillate",2022,2020,-0.885417938232422,17.8437461853027,268.041046142578,-244.944442749023,7.45746469497681,0.0273156426846981,299.121154785156,0.001550636254251,10.2284688949585,8.06695556640625,0.722340703010559,0.0551467537879944,35.0090751647949,5.38042688369751,1.44920873641968,2.00912547111511,NA
"4015",4015,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",81.1081542,29.670291925,"papillate",2022,2020,-0.885417938232422,17.8437461853027,268.041046142578,-244.944442749023,7.45746469497681,0.0273156426846981,299.121154785156,0.001550636254251,10.2284688949585,8.06695556640625,0.722340703010559,0.0551467537879944,35.0090751647949,5.38042688369751,1.44920873641968,2.00912547111511,NA
"4016",4016,"","","Polymastia arctica","BESS-GS-2022","58G2","NCT",81.1081542,29.670291925,"papillate",2022,2020,-0.885417938232422,17.8437461853027,268.041046142578,-244.944442749023,7.45746469497681,0.0273156426846981,299.121154785156,0.001550636254251,10.2284688949585,8.06695556640625,0.722340703010559,0.0551467537879944,35.0090751647949,5.38042688369751,1.44920873641968,2.00912547111511,NA
"4017",4017,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",81.0999768083333,33.5655575166666,"massive",2022,2020,-8.02083206176758,9.63194274902344,98.21142578125,-209,185.126678466797,0.00202201190404594,299.926513671875,0.00260995794087648,10.1724452972412,8.07054710388184,0.72001701593399,0.0520100779831409,34.9443016052246,5.35988140106201,0.336588770151138,1.04216170310974,NA
"4018",4018,"","","Mycale (Mycale) lingua","BESS-GS-2022","58G2","NCT",81.0999768083333,33.5655575166666,"massive",2022,2020,-8.02083206176758,9.63194274902344,98.21142578125,-209,185.126678466797,0.00202201190404594,299.926513671875,0.00260995794087648,10.1724452972412,8.07054710388184,0.72001701593399,0.0520100779831409,34.9443016052246,5.35988140106201,0.336588770151138,1.04216170310974,NA
"4019",4019,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",81.0999768083333,33.5655575166666,"papillate",2022,2020,-8.02083206176758,9.63194274902344,98.21142578125,-209,185.126678466797,0.00202201190404594,299.926513671875,0.00260995794087648,10.1724452972412,8.07054710388184,0.72001701593399,0.0520100779831409,34.9443016052246,5.35988140106201,0.336588770151138,1.04216170310974,NA
"4020",4020,"","","Thenea","BESS-GS-2022","58G2","NCT",81.0999768083333,33.5655575166666,"massive",2022,2020,-8.02083206176758,9.63194274902344,98.21142578125,-209,185.126678466797,0.00202201190404594,299.926513671875,0.00260995794087648,10.1724452972412,8.07054710388184,0.72001701593399,0.0520100779831409,34.9443016052246,5.35988140106201,0.336588770151138,1.04216170310974,NA
"4021",4021,"","","Thenea","BESS-GS-2022","58G2","NCT",81.0999768083333,33.5655575166666,"massive",2022,2020,-8.02083206176758,9.63194274902344,98.21142578125,-209,185.126678466797,0.00202201190404594,299.926513671875,0.00260995794087648,10.1724452972412,8.07054710388184,0.72001701593399,0.0520100779831409,34.9443016052246,5.35988140106201,0.336588770151138,1.04216170310974,NA
"4022",4022,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.5531244083333,30.1323804916666,"massive",2022,2020,-12.4722328186035,30.9444465637207,276.880981445312,-343.972229003906,236.641372680664,0.0202790405601263,299.043151855469,0.00121210794895887,10.32737159729,8.06392765045166,0.730128407478333,0.0527760200202465,35.0201644897461,5.47086381912231,2.01389265060425,1.99088823795319,"1"
"4023",4023,"","","Mycale (Mycale) lingua","BESS-GS-2022","58G2","NCT",80.5531244083333,30.1323804916666,"massive",2022,2020,-12.4722328186035,30.9444465637207,276.880981445312,-343.972229003906,236.641372680664,0.0202790405601263,299.043151855469,0.00121210794895887,10.32737159729,8.06392765045166,0.730128407478333,0.0527760200202465,35.0201644897461,5.47086381912231,2.01389265060425,1.99088823795319,"1"
"4024",4024,"","","Craniella cranium","BESS-JH-2022","58J3","NCT",71.65675,23.115816665,"massive",2022,2020,-11.4201545715332,17.1423683166504,179.643981933594,-387.944458007812,250.401657104492,0.035868089646101,280.963928222656,0.00283754407428205,9.98909091949463,8.03900909423828,0.757188260555267,0.1496422290802,35.1122703552246,7.40579271316528,0.219575896859169,5.29064416885376,"1"
"4025",4025,"","","Craniella polyura","BESS-JH-2022","58J3","NCT",71.65675,23.115816665,"massive",2022,2020,-11.4201545715332,17.1423683166504,179.643981933594,-387.944458007812,250.401657104492,0.035868089646101,280.963928222656,0.00283754407428205,9.98909091949463,8.03900909423828,0.757188260555267,0.1496422290802,35.1122703552246,7.40579271316528,0.219575896859169,5.29064416885376,"1"
"4026",4026,"","","Geodia macandrewii","BESS-JH-2022","58J3","NCT",71.65675,23.115816665,"massive",2022,2020,-11.4201545715332,17.1423683166504,179.643981933594,-387.944458007812,250.401657104492,0.035868089646101,280.963928222656,0.00283754407428205,9.98909091949463,8.03900909423828,0.757188260555267,0.1496422290802,35.1122703552246,7.40579271316528,0.219575896859169,5.29064416885376,"1"
